Listing ID,Name,Airbnb URL,Latitude,Longitude,Google Maps URL,Property Type,Room Type,Bedrooms,Bathrooms,Accommodates,Rating (out of 100),Reviews,Host ID,Host Name,Host Listings Count,Minimum Nights,Cancellation Policy,Cleaning Fee (USD),Extra People Fee (USD),Avg Daily Rate LTM (USD),Avg Occupancy Rate LTM (%),Annual Revenue LTM (USD),Revenue Potential (USD),Active Days LTM,Number of Bookings LTM,Allows Pets,Has License,License,Added On,Last Seen,LTM Performance Last Updated,Amenities - Parking,Amenities - Hot Tub,Amenities - Gym,Amenities - Pets,Amenities - Dryer,Amenities - Washer,Amenities - Pool,Amenities - Kitchen,Amenities - AC,Amenities - WiFi,Amenities - Heating,Amenities - TV,Amenities - BBQ Grill,Amenities - Fireplace,Amenities - Breakfast,Amenities - Beachfront,Amenities - Amazing Views,Booking.com URL,VRBO URL,Photo URL
652106029546117186,Spacious room in comfortable villa with yard,https://airbnb.com/rooms/652106029546117186,23.56904,58.38828,"https://www.google.com/maps?q=23.56904,58.38828",Private room in home,private_room,1,2,2,100,9,437463075,Riccardo,,1,f,0,18,61,40,8882,8906,364,42,0,f,,5/22/2023,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-652106029546117186/original/cf1afb5e-7c44-4bab-bf65-a00a36b27863.jpeg?aki_policy=large
1026284236438491855,pooya hostel,https://airbnb.com/rooms/1026284236438491855,23.616,58.249,"https://www.google.com/maps?q=23.616,58.249",Room in hotel,private_room,10,1,1,0,2,546853886,Pooya,,1,f,0,0,29,15,1583,1587,364,36,0,f,,11/28/2023,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1026284236438491855/original/87def31c-d19d-42ca-8c8a-485a19083fad.jpeg?aki_policy=large
718702416692045184,Private Room with Dedicated Bathroom,https://airbnb.com/rooms/718702416692045184,23.60191,58.37275,"https://www.google.com/maps?q=23.60191,58.37275",Private room in condo,private_room,1,1,4,100,95,24368361,Hatem,,3,m,0,8,23,64,5343,5372,363,12,0,f,,1/17/2023,1/16/2026,,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-718702416692045184/original/a3abae18-b679-4c33-863d-f98ec3746992.jpeg?aki_policy=large
835485757235390519,SeaLife EcoHouse Muscat_Qantab,https://airbnb.com/rooms/835485757235390519,23.562,58.629,"https://www.google.com/maps?q=23.562,58.629",Entire vacation home,entire_home,2,3,5,100,53,351682386,Heiderose,,2,f,50,40,111,56,23464,23593,363,18,,f,,5/22/2023,1/16/2026,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,,,https://a0.muscache.com/im/pictures/miso/Hosting-835485757235390519/original/26fdf786-eb38-405d-a0c9-20be065a2b61.jpeg?aki_policy=large
22393028,#➊ Best Value In Muscat,https://airbnb.com/rooms/22393028,23.59697,58.39011,"https://www.google.com/maps?q=23.59697,58.39011",Entire rental unit,entire_home,1,1,2,100,101,147789845,Ahmed,1,2,m,3,9,41,80,11913,12012,362,13,0,f,,,1/16/2026,,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,,,https://a0.muscache.com/im/pictures/cdeb70b6-b96c-4a12-ae70-76a2b17d0a58.jpg?aki_policy=large
1024361751564353528,Lyoan home The wave,https://airbnb.com/rooms/1024361751564353528,23.633,58.267,"https://www.google.com/maps?q=23.633,58.267",Entire rental unit,entire_home,2,2,6,100,39,546428543,Haitham,,2,f,0,0,162,63,36946,37252,362,24,,f,,11/28/2023,1/16/2026,,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1024361751564353528/original/e3928c08-9c2c-41fd-b874-a8b9ad0b5c22.jpeg?aki_policy=large
42843535,Private Apt + King Bed + Wifi + BeIN TV + Parking*,https://airbnb.com/rooms/42843535,23.59467,58.39269,"https://www.google.com/maps?q=23.59467,58.39269",Entire rental unit,entire_home,2,2,4,100,72,6232201,Loay,3,2,m,55,0,61,90,20314,20539,361,9,0,f,,,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/685ff5ab-f734-4ee4-82ca-e9bc06aa3643.jpg?aki_policy=large
575833083203471837,Unique Penthouse ~ Spectacular City View (Airport),https://airbnb.com/rooms/575833083203471837,23.57589,58.29845,"https://www.google.com/maps?q=23.57589,58.29845",Entire rental unit,entire_home,1,1,2,100,77,273843938,Luxurious Residence,,1,f,0,,102,37,13586,13775,360,32,,f,,1/17/2023,1/16/2026,,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/miso/Hosting-575833083203471837/original/1733372a-3772-4897-a552-2bdf394f3525.jpeg?aki_policy=large
897816981308422944,Cute & New Large Master Bedroom,https://airbnb.com/rooms/897816981308422944,23.62058,58.20259,"https://www.google.com/maps?q=23.62058,58.20259",Private room in rental unit,private_room,1,1,3,90,7,491887453,Seyed,,5,m,5,,29,30,3317,3363,360,37,0,f,,7/31/2023,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-897816981308422944/original/73eb3c35-35b3-4167-a278-023f4196ec78.jpeg?aki_policy=large
999064468177014114,Peaceful room| cozy stay,https://airbnb.com/rooms/999064468177014114,23.601,58.394,"https://www.google.com/maps?q=23.601,58.394",Private room in rental unit,private_room,1,1,2,100,56,532842027,Forough,,1,f,0,13,24,75,6462,6570,359,23,,f,,11/8/2023,1/16/2026,,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-999064468177014114/original/aa5b9053-01de-4103-9954-87214dcfd75b.jpeg?aki_policy=large
864947484397161328,"Room in Qurum, Muscat",https://airbnb.com/rooms/864947484397161328,23.62408,58.48978,"https://www.google.com/maps?q=23.62408,58.48978",Private room in rental unit,private_room,1,2,3,100,32,104642451,Said,,3,f,0,,47,71,11846,12180,355,27,0,f,,5/22/2023,1/16/2026,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-864947484397161328/original/a45c17b7-bd2d-4e89-8259-d33137414fb5.jpeg?aki_policy=large
832586254821891620,Prestine Beach and Comfortable Apartment OGP2902,https://airbnb.com/rooms/832586254821891620,23.56057,58.6287,"https://www.google.com/maps?q=23.56057,58.6287",Entire rental unit,entire_home,2,2,6,90,48,45785295,Vincent,,1,f,26,26,76,48,13428,13964,351,24,,f,,5/22/2023,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-831845607011601445/original/64b920e9-a760-4aff-a4c4-715ebda45899.jpeg?aki_policy=large
942434351738573483,unique 2 story beachfront villa,https://airbnb.com/rooms/942434351738573483,23.605,58.356,"https://www.google.com/maps?q=23.605,58.356",Entire home,entire_home,2,3,5,100,11,269451420,Ed Z,,4,f,5,,116,73,29838,31028,351,23,0,f,,11/8/2023,1/16/2026,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,,,https://a0.muscache.com/im/pictures/87c71d66-d4f4-4932-89cc-9185194b31b8.jpg?aki_policy=large
1151272471657880365,Rest-Inn two bedrooms apartment,https://airbnb.com/rooms/1151272471657880365,23.58114,58.39685,"https://www.google.com/maps?q=23.58114,58.39685",Entire rental unit,entire_home,2,2,5,80,14,560428480,Rabih,,1,-1,,,59,57,11636,12275,346,19,0,f,,7/2/2024,6/6/2025,,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1151272471657880365/original/9c1c42dc-30e4-41af-88c2-f4dc3a30262b.jpeg?aki_policy=large
679474344344374624,Noor 2 bedroom apartment for beautiful holiday,https://airbnb.com/rooms/679474344344374624,23.61883,58.49964,"https://www.google.com/maps?q=23.61883,58.49964",Entire condo,entire_home,2,2,5,80,14,458231856,Sabah,,1,f,0,,83,54,15418,16359,344,18,0,f,,1/17/2023,10/10/2025,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-679474344344374624/original/422ac916-037f-4e7e-ac8a-9faec9f70bd6.jpeg?aki_policy=large
948370869071622182,The Cozy Marsa,https://airbnb.com/rooms/948370869071622182,23.63177,58.26531,"https://www.google.com/maps?q=23.63177,58.26531",Entire rental unit,entire_home,2,2,5,90,59,434715654,TheFlat,,1,f,47,130,132,60,27395,29671,337,15,,f,,8/22/2023,1/16/2026,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/9ea10ad1-f58b-41bf-94ec-94fa8abf08c1.jpg?aki_policy=large
805791451155706427,oxygen Flat 5 mins from Airport,https://airbnb.com/rooms/805791451155706427,23.57673,58.29912,"https://www.google.com/maps?q=23.57673,58.29912",Entire condo,entire_home,1,2,4,100,28,434715654,TheFlat,,1,f,39,260,76,68,17715,19244,336,9,,f,,2/23/2023,1/16/2026,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-805791451155706427/original/9378b485-0445-45a5-bbb9-3731cc5442a0.jpeg?aki_policy=large
1157266725378347609,Spacious flat in central Muscat,https://airbnb.com/rooms/1157266725378347609,23.62158,58.50063,"https://www.google.com/maps?q=23.62158,58.50063",Entire rental unit,entire_home,2,3,4,100,20,577648061,Faisal,,3,-1,,,66,62,13749,14936,336,30,0,f,,5/28/2024,1/9/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1157266725378347609/original/c9fcd7da-84ea-4787-a796-b62cd67a03da.jpeg?aki_policy=large
22509570,Centeraly located new 1 bedroom flat in Muscat,https://airbnb.com/rooms/22509570,23.57366,58.41334,"https://www.google.com/maps?q=23.57366,58.41334",Entire rental unit,entire_home,1,2,2,100,136,66776340,Abdul,1,4,m,0,,81,77,20894,22765,335,4,0,f,,,1/16/2026,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/c09a6141-a25c-45bf-8e3d-260009d9874b.jpg?aki_policy=large
51471367,Bait Ahlam - Oman Heritage on Beach,https://airbnb.com/rooms/51471367,23.56393,58.6278,"https://www.google.com/maps?q=23.56393,58.6278",Entire cottage,entire_home,1,1,3,100,129,477244,Regula,,2,f,16,29,95,72,23138,25210,335,14,,f,,12/9/2022,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTE0NzEzNjc%3D/original/827b8e9f-c7e3-4e5d-bed0-030f973ca7bb.jpeg?aki_policy=large
1019445072151526891,Lovely 2 Bed Apartment Near the Beach,https://airbnb.com/rooms/1019445072151526891,23.6,58.401,"https://www.google.com/maps?q=23.6,58.401",Entire condo,entire_home,2,2,6,100,79,496165069,Sukoon,,2,m,0,16,114,88,33607,36617,335,28,,f,,11/21/2023,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1019445072151526891/original/261b9bb2-443a-4363-8b6e-d413d00dbe94.jpeg?aki_policy=large
1210626837553289179,"Bawshar Dunes Apartment, Building 433",https://airbnb.com/rooms/1210626837553289179,23.55706,58.40313,"https://www.google.com/maps?q=23.55706,58.40313",Entire serviced apartment,entire_home,1,2,2,100,51,200642509,Saif,,1,-1,,,73,61,14918,16254,335,31,0,f,,8/27/2024,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1210626837553289179/original/5c32a0c6-b59f-40f4-b7d0-2f028e0e60d6.jpeg?aki_policy=large
1058348162372899931,Tranquil 2-Bed Sanctuary,https://airbnb.com/rooms/1058348162372899931,23.596,58.348,"https://www.google.com/maps?q=23.596,58.348",Entire rental unit,entire_home,2,3,6,100,49,72668100,Bader,,3,m,52,8,113,64,25267,27530,335,20,,f,,2/6/2024,1/16/2026,,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1058348162372899931/original/de554a13-e6cc-4f54-b826-b0d16549fe13.jpeg?aki_policy=large
5503767,penthouse room with lovely terrace,https://airbnb.com/rooms/5503767,23.598,58.368,"https://www.google.com/maps?q=23.598,58.368",Private room in rental unit,private_room,1,1,2,100,43,28546058,Tina,1,2,f,0,0,76,46,11712,12761,335,34,0,f,,,1/16/2026,,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/1e73bed6-2d69-40fe-bd6f-248e5cf9125f.jpg?aki_policy=large
944109757900026933,The Cozy Retreat apartment,https://airbnb.com/rooms/944109757900026933,23.624,58.503,"https://www.google.com/maps?q=23.624,58.503",Entire rental unit,entire_home,1,2,3,100,35,492461097,Mohammed,,1,s,13,,83,61,17169,18707,335,16,0,f,,8/22/2023,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-944109757900026933/original/f875eefb-3121-4ef7-acaa-d157b24509ab.jpeg?aki_policy=large
1136914214197756229,Old Muscat - private room No 3,https://airbnb.com/rooms/1136914214197756229,23.61499,58.59004,"https://www.google.com/maps?q=23.61499,58.59004",Private room in home,private_room,1,1,2,100,18,187676663,Mazin,,3,f,0,0,26,43,3745,4080,335,29,0,f,,4/30/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1136914214197756229/original/1e02ee5a-c1c0-4254-a4d7-f3935032e8ca.png?aki_policy=large
38967959,Sunshine Villa close to the beach,https://airbnb.com/rooms/38967959,23.68351,58.15768,"https://www.google.com/maps?q=23.68351,58.15768",Entire home,entire_home,3,4,6,100,16,261953268,Said,1,2,s,50,0,166,36,21620,23556,335,32,,f,,,1/16/2026,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,,,https://a0.muscache.com/im/pictures/5aab8808-73f5-416a-a07b-9e9007188d90.jpg?aki_policy=large
1078146909314840633,Qantab Hut,https://airbnb.com/rooms/1078146909314840633,23.56035,58.63057,"https://www.google.com/maps?q=23.56035,58.63057",Private room in hut,private_room,1,1,2,100,13,58139850,Harooon,,1,f,0,,58,88,17098,18629,335,17,0,f,,2/6/2024,1/16/2026,,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1078146909314840633/original/b168d93c-4a1d-4256-906d-d2ac80d6e73c.jpeg?aki_policy=large
1114513275620776518,The luxury lounge,https://airbnb.com/rooms/1114513275620776518,23.584,58.41,"https://www.google.com/maps?q=23.584,58.41",Entire rental unit,entire_home,2,2,4,100,10,19262676,HaSsaan,,3,-1,,,100,37,12395,13505,335,21,,f,,11/19/2024,1/16/2026,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1114513275620776518/original/eda33122-ef61-4453-97a5-81a4294fe235.jpeg?aki_policy=large
660733774502363785,Luxury 2-bedrooms condo with pool,https://airbnb.com/rooms/660733774502363785,23.629,58.266,"https://www.google.com/maps?q=23.629,58.266",Entire condo,entire_home,2,3,4,90,8,466543139,Sheeth,,1,f,0,104,160,58,31088,33872,335,11,,f,,1/17/2023,1/16/2026,,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-660733774502363785/original/bb3d29fd-097e-41d0-8dc0-080e8f72a44f.jpeg?aki_policy=large
924727770559554511,rooms for rent next to muscat airport the village,https://airbnb.com/rooms/924727770559554511,23.588,58.383,"https://www.google.com/maps?q=23.588,58.383",Entire guesthouse,entire_home,1,1,2,90,8,492462652,Mazen,,1,s,7,0,39,12,1750,1907,335,26,,f,,9/26/2023,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/b2688eb4-0da9-4829-86a7-d27965c9714a.jpg?aki_policy=large
1169572869576555177,Rest-Inn one bedroom apartment,https://airbnb.com/rooms/1169572869576555177,23.58096,58.39527,"https://www.google.com/maps?q=23.58096,58.39527",Entire rental unit,entire_home,1,2,3,80,6,560428480,Rabih,,1,-1,,,42,48,6754,7359,335,20,0,f,,8/27/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1169572869576555177/original/76ae4406-b841-43e8-8613-21b5b569cb3e.jpeg?aki_policy=large
1116708724431524271,luxury one bedroom apartment,https://airbnb.com/rooms/1116708724431524271,23.623,58.249,"https://www.google.com/maps?q=23.623,58.249",Entire rental unit,entire_home,1,2,2,100,4,201851191,Fahad,,1,-1,,,93,18,5608,6110,335,39,0,f,,11/12/2024,1/16/2026,,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1116708724431524271/original/da847b4e-102a-46d5-9182-03866bd0f432.jpeg?aki_policy=large
49193391,Ryhan Historical House 5min Walk to Souq Mutrah,https://airbnb.com/rooms/49193391,23.62026,58.56745,"https://www.google.com/maps?q=23.62026,58.56745",Private room in home,private_room,1,1,3,0,1,391816755,Fort,4,1,f,0,,66,93,20562,22403,335,21,0,f,,4/16/2022,1/16/2026,,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/6089599a-0b07-41ff-ab25-ea742f0702ac.jpg?aki_policy=large
1175450445953436534,Luxury hotel flat,https://airbnb.com/rooms/1175450445953436534,23.63306,58.27338,"https://www.google.com/maps?q=23.63306,58.27338",Entire rental unit,entire_home,1,1,4,0,0,524547026,Hossam Tarek Mohamed,,1,-1,,,131,27,11849,12910,335,33,0,f,,11/5/2024,11/25/2025,,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1175450445953436534/original/9692fa1f-eebc-4374-a5c7-3db22ac1d602.jpeg?aki_policy=large
1067433858963311548,A cozy one bed apartment,https://airbnb.com/rooms/1067433858963311548,23.591,58.439,"https://www.google.com/maps?q=23.591,58.439",Entire rental unit,entire_home,1,2,3,0,0,555567599,Hassan,,1,-1,,,64,16,3430,3737,335,37,0,f,,7/16/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1067433858963311548/original/59bafcec-f463-420c-8b51-32ce8ed80ab4.jpeg?aki_policy=large
28471170,Bait Rashid - Beachside,https://airbnb.com/rooms/28471170,23.563,58.629,"https://www.google.com/maps?q=23.563,58.629",Entire bungalow,entire_home,2,2,5,100,209,477244,Regula,1,2,s,32,29,106,74,26583,29050,334,12,,f,,,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-28471170/original/51f39d95-f5ab-49aa-9300-43280f1b5b42.jpeg?aki_policy=large
32753428,The Coral Reef Apartment with Sea View ⭐,https://airbnb.com/rooms/32753428,23.59559,58.60214,"https://www.google.com/maps?q=23.59559,58.60214",Entire rental unit,entire_home,3,2,7,100,121,224418538,Mohamad,1,1,f,0,20,90,60,18036,19710,334,22,0,f,,,9/5/2025,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/a75b35fa-e26e-4b2a-b8d0-35ab54fb4deb.jpg?aki_policy=large
36118401,Guests House Muscat,https://airbnb.com/rooms/36118401,23.55948,58.62618,"https://www.google.com/maps?q=23.55948,58.62618",Entire guesthouse,entire_home,1,1,2,100,115,205820235,Ahmed,,1,f,0,,31,44,4556,4979,334,24,0,f,,,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/2a9deef0-afa3-4a5b-b9c5-b0ba66004c45.jpg?aki_policy=large
28217924,Comfortable/Clean and Affordable Studio OGP1796,https://airbnb.com/rooms/28217924,23.59259,58.44177,"https://www.google.com/maps?q=23.59259,58.44177",Private room in guest suite,private_room,Studio,1,4,90,114,45785295,Vincent,35,1,f,25,15,29,55,5777,6313,334,18,0,f,,,1/9/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/5ced34b9-c026-46c6-ad3b-b8887a73e6d5.jpg?aki_policy=large
613084332531156533,One bedroom apartment near the beach,https://airbnb.com/rooms/613084332531156533,23.601,58.4,"https://www.google.com/maps?q=23.601,58.4",Entire rental unit,entire_home,1,2,3,100,101,428211113,Talal,,2,f,0,,65,81,17585,19217,334,15,0,f,,1/17/2023,1/16/2026,,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-613084332531156533/original/f68eb7fa-ef0a-4957-b48f-faf700b3e77d.jpeg?aki_policy=large
731064495872311045,High Residency. Fully Furnished & Spacious Apt,https://airbnb.com/rooms/731064495872311045,23.613,58.468,"https://www.google.com/maps?q=23.613,58.468",Entire serviced apartment,entire_home,2,3,8,100,84,482355413,Nabil,,1,m,26,13,96,95,31059,33942,334,23,,f,,1/17/2023,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-731064495872311045/original/fa2e4d2a-c7fc-4bb1-afa0-360437efdfeb.jpeg?aki_policy=large
1083911772404013193,"Cozy Flat in Bawshar, Muscat | Self check-in",https://airbnb.com/rooms/1083911772404013193,23.568,58.414,"https://www.google.com/maps?q=23.568,58.414",Entire rental unit,entire_home,1,1,2,100,79,560266714,Alawi,,1,f,0,,61,59,12021,13137,334,34,0,f,,2/13/2024,1/16/2026,,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1083911772404013193/original/7af8a1ed-a941-4b2a-aa0f-c6d5def658de.jpeg?aki_policy=large
37374580,A private double bedroom in Muscat,https://airbnb.com/rooms/37374580,23.56028,58.62564,"https://www.google.com/maps?q=23.56028,58.62564",Private room in guesthouse,private_room,1,1,2,100,76,171534241,Abdullah,,1,f,0,,31,43,4452,4865,334,17,0,f,,,1/16/2026,,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/c170a78b-3629-409b-b5c8-7e1f4a60e596.jpg?aki_policy=large
811303395771071640,Luxury Condo in alMouj 1 bedroom,https://airbnb.com/rooms/811303395771071640,23.6306,58.27276,"https://www.google.com/maps?q=23.6306,58.27276",Entire condo,entire_home,1,1,4,90,71,417031083,Abdullah,,1,s,0,,113,49,18494,20211,334,23,0,f,,2/23/2023,1/16/2026,,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-811303395771071640/original/fd9a7990-2499-47c9-b2ff-37ea036dc35d.jpeg?aki_policy=large
1284720091861944793,"Muscat Dunes Apartment, Building 423",https://airbnb.com/rooms/1284720091861944793,23.557137610026313,58.404198673746166,"https://www.google.com/maps?q=23.557137610026313,58.404198673746166",Entire serviced apartment,entire_home,1,2,2,100,56,200642509,Saif,,1,-1,,,71,69,16363,17882,334,32,0,f,,11/19/2024,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1284720091861944793/original/b121c80b-e590-4f89-8c31-1aaa2ac6d561.jpeg?aki_policy=large
870346552861438544,2-Bedroom Flat near Qurum shops and restaurants,https://airbnb.com/rooms/870346552861438544,23.61902,58.49642,"https://www.google.com/maps?q=23.61902,58.49642",Entire condo,entire_home,2,2,4,90,46,194112201,Zahir,,1,s,0,,80,56,14963,16352,334,15,0,f,,5/22/2023,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/5d3fedb1-b0ff-4993-ab92-cddf20ebc369.jpg?aki_policy=large
1145734691475319273,"#➊ 10min By Car To Beach, Parking Available",https://airbnb.com/rooms/1145734691475319273,23.599,58.502,"https://www.google.com/maps?q=23.599,58.502",Entire rental unit,entire_home,1,2,4,90,37,127073037,Haitham,,1,f,0,,76,34,8631,9432,334,22,,f,,5/7/2024,9/5/2025,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-1145734691475319273/original/79bbef18-1b02-4206-be3f-9dc06123c50e.jpeg?aki_policy=large
1081850941606584674,شقة مفروشه بنظام فندقي,https://airbnb.com/rooms/1081850941606584674,23.582,58.396,"https://www.google.com/maps?q=23.582,58.396",Entire rental unit,entire_home,2,2,5,90,36,559800561,Omaima,,1,f,0,,59,47,9262,10122,334,40,0,f,,2/13/2024,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1081850941606584674/original/80fbaa94-72af-43f0-869a-42802606aa26.jpeg?aki_policy=large
